perfume_id,brand,name,category,gender,base_price,notes,top_note,heart_note,base_note,fragrance,customer_rating,review_count,url,image
119600,LA RIVE,Women's Collection In Woman,Eau de Parfum,Women,94.33,"bergamot, blackcurrant, mandarin, lychee, freesia, jasmine, patchouli, orange blossom, amber, musk, sandalwood, vanilla","bergamot, blackcurrant, mandarin, lychee","freesia, jasmine, patchouli, orange blossom","amber, musk, sandalwood, vanilla",fruity,0.0,0,/LA-RIVE/Womens-fragrances/Womens-Collection/Eau-de-Parfum-Spray/index_119600.aspx,https://cdn.parfumdreams.de/Img/Art/13/LA-RIVE-Womens-Collection-In-Woman-Eau-de-Parfum-Spray-119600.jpg
40853,Betty Barclay,Tender Blossom,Eau de Toilette,Women,740.0,"melon, freesia, magnolia, peony, violet, musk, sandalwood, cedar",melon,"freesia, magnolia, peony, violet","musk, sandalwood, cedar",floral,5.0,7,/Betty-Barclay/Womens-fragrances/Tender-Blossom/Eau-de-Toilette-Spray/index_40853.aspx,https://cdn.parfumdreams.de/Img/Art/13/Betty-Barclay-Tender-Blossom-Eau-de-Toilette-Spray-40853_1.jpg
97836,Hollister,Canyon Escape,Eau de Parfum,Women,531.67,"blood orange, mandarin, cactus, iris, orange, rose, musk, sandalwood, cedar","blood orange, mandarin, cactus","iris, orange, rose","musk, sandalwood, cedar",fresh,0.0,0,/Hollister/Womens-fragrances/Canyon-Escape/Eau-de-Parfum-Spray/index_97836.aspx,https://cdn.parfumdreams.de/Img/Art/13/Hollister-Canyon-Escape-Eau-de-Parfum-Spray-97836.jpg
91104,Betty Barclay,Tender Love,Eau de Toilette,Women,740.0,"bergamot, freesia, jasmine, musk, ambra",bergamot,"freesia, jasmine","musk, ambra",fruity,0.0,0,/Betty-Barclay/Womens-fragrances/Tender-Love/Eau-de-Toilette-Spray/index_91104.aspx,https://cdn.parfumdreams.de/Img/Art/13/Betty-Barclay-Tender-Love-Eau-de-Toilette-Spray-91104_3.jpg
107961,Grès,Cabotine Gold,Eau de Toilette,Women,199.5,"mandarin, melon, pepper, jasmine, peony, tiaré, amber, patchouli, vetiver, bourbon","mandarin, melon, pepper","jasmine, peony, tiaré","amber, patchouli, pepper, vetiver, bourbon, mandarin",floral,0.0,0,/Gres/Womens-fragrances/Cabotine-Gold/Eau-de-Toilette-Spray/index_107961.aspx,https://cdn.parfumdreams.de/Img/Art/13/Gres-Cabotine-Gold-Eau-de-Toilette-Spray-107961x2_3.jpg
121568,Women'Secret,Seduction Rose,Eau de Parfum,Women,465.0,"blossoms, orange, fruits, jasmine, musk, vanilla","blossoms, orange, fruits",jasmine,"musk, vanilla",gourmand,0.0,0,/WomenSecret/Womens-fragrances/Seduction/Eau-de-Parfum-Spray/index_121568.aspx,https://cdn.parfumdreams.de/Img/Art/13/WomenSecret-Seduction-Rose-Eau-de-Parfum-Spray-121568.jpg
107241,Bruno Banani,Magic Woman,Eau de Toilette,Women,379.0,"blackcurrant, melon, passion fruit, violet, strawberries, lily of the valley, musk, patchouli, sandalwood","blackcurrant, melon, passion fruit, violet","strawberries, lily of the valley","musk, patchouli, sandalwood",fruity,0.0,0,/Bruno-Banani/Womens-fragrances/Magic-Woman/Eau-de-Toilette-Spray/index_107241.aspx,https://cdn.parfumdreams.de/Img/Art/13/Bruno-Banani-Magic-Woman-Eau-de-Toilette-Spray-107241.jpg
20506,Betty Barclay,Woman 1,Eau de Toilette,Women,880.0,"mandarin, neroli, orange, red berries, apricot, jasmine, peony, amber, musk, vanilla","mandarin, neroli, orange, red berries","apricot, jasmine, peony","amber, musk, vanilla",floral,5.0,1,/Betty-Barclay/Womens-fragrances/Woman-1/Eau-de-Toilette-Spray/index_20506.aspx,https://cdn.parfumdreams.de/Img/Art/13/Betty-Barclay-Woman-1-Eau-de-Toilette-Spray-20506_1.jpg
119603,LA RIVE,Women's Collection Sweet Hope,Eau de Parfum,Women,94.33,"apricot, coconut, plum, jasmine, caraway, lily of the valley, rose, rose wood, tuberose, almond, musk, sandalwood, vanilla","apricot, coconut, plum","jasmine, caraway, lily of the valley, rose, rose wood, tuberose","almond, musk, sandalwood, vanilla",oriental,0.0,0,/LA-RIVE/Womens-fragrances/Womens-Collection/Eau-de-Parfum-Spray/index_119603.aspx,https://cdn.parfumdreams.de/Img/Art/13/LA-RIVE-Womens-Collection-Sweet-Hope-Eau-de-Parfum-Spray-119603.jpg
22708,4711,Original Eau de Cologne,Eau de Cologne,Women,270.0,"basil, bergamot, peach, lemon, jasmine, lily, melon, rose, violet, oakmoss, musk, patchouli, sandalwood, vetiver, cedar","basil, bergamot, peach, lemon","jasmine, lily, melon, rose, violet","oakmoss, musk, patchouli, sandalwood, vetiver, cedar",floral,4.5,2,/4711/Womens-fragrances/Original-Eau-de-Cologne/Eau-de-Cologne-Spray/index_22708.aspx,https://cdn.parfumdreams.de/Img/Art/13/4711-Echt-Koelnisch-Wasser-Eau-de-Cologne-Spray-22708_1.jpg
42678,Gabriela Sabatini,Miss Gabriela,Eau de Toilette,Women,597.5,"pepper, heliotrope, jasmine, peony, amber, cedar",pepper,"heliotrope, jasmine, peony","amber, cedar",floral,5.0,1,/Gabriela-Sabatini/Womens-fragrances/Miss-Gabriela/Eau-de-Toilette-Spray/index_42678.aspx,https://cdn.parfumdreams.de/Img/Art/13/Gabriela-Sabatini-Miss-Gabriela-Eau-de-Toilette-Spray-42678.jpg
121566,Women'Secret,Seduction Gold,Eau de Parfum,Women,465.0,"bergamot, mandarin, lemon, blossoms, jasmine, peach, flowers","bergamot, mandarin, lemon","blossoms, jasmine, peach","jasmine, peach, flowers",gourmand,1.0,1,/WomenSecret/Womens-fragrances/Seduction/Eau-de-Parfum-Spray/index_121566.aspx,https://cdn.parfumdreams.de/Img/Art/13/WomenSecret-Seduction-Gold-Eau-de-Parfum-Spray-121566.jpg
63995,Christina Aguilera,Glam X,Eau de Parfum,Women,730.0,"aniseed, peach, freesia, heliotrope, jasmine, lily of the valley, amber, musk, sandalwood, benzoin","aniseed, peach","freesia, heliotrope, jasmine, lily of the valley","amber, musk, sandalwood, benzoin",floral,0.0,0,/Christina-Aguilera/Womens-fragrances/Glam-X/Eau-de-Parfum-Spray/index_63995.aspx,https://cdn.parfumdreams.de/Img/Art/13/Christina-Aguilera-Glam-X-Eau-de-Parfum-Spray-63995.jpg
123404,LA RIVE,Women's Collection Cash Woman,Eau de Parfum,Women,94.33,"neroli, lemon, gardenia, jasmine, orange blossom, amber, honey, patchouli","neroli, lemon","gardenia, jasmine, orange blossom","amber, honey, patchouli",fruity,0.0,0,/LA-RIVE/Womens-fragrances/Womens-Collection/Eau-de-Parfum-Spray/index_123404.aspx,https://cdn.parfumdreams.de/Img/Art/13/LA-RIVE-Womens-Collection-Cash-Woman-Eau-de-Parfum-Spray-123404.jpg
